feature,coefficient,abs_coefficient,category
narrative_tfidf__качество,-0.06339427390175423,0.06339427390175423,lexical
narrative_tfidf__который,0.06327656458531827,0.06327656458531827,lexical
narrative_tfidf__мл,0.0628862501400315,0.0628862501400315,lexical
narrative_tfidf__пнп,0.062170488882484484,0.062170488882484484,lexical
narrative_tfidf__вмешательство,-0.06213897505346789,0.06213897505346789,lexical
narrative_tfidf__дыхательный,-0.062133998105383226,0.062133998105383226,lexical
narrative_tfidf__нерациональный,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__усугублять,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__потеря,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__диспансерный,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__последствие,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__сообщить,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__носоглотка,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__фактор,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__обстановка,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__ка,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__коронавирусный,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__мазок,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__обоняние,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__рнк,-0.062130033392030694,0.062130033392030694,lexical
narrative_tfidf__почка,-0.06189238614088428,0.06189238614088428,lexical
narrative_tfidf__колоноскопия,0.06182436396469879,0.06182436396469879,lexical
narrative_tfidf__пищевод,-0.061764134370078154,0.061764134370078154,lexical
narrative_tfidf__периодический,-0.061700426832523775,0.061700426832523775,lexical
narrative_tfidf__последующий,0.061599867782971204,0.061599867782971204,lexical
narrative_tfidf__головной,0.06157606029029698,0.06157606029029698,lexical
narrative_tfidf__ощущение,-0.06138808149345205,0.06138808149345205,lexical
narrative_tfidf__онкологический,-0.061333412840870065,0.061333412840870065,lexical
narrative_tfidf__клинический,-0.06117773135904748,0.06117773135904748,lexical
narrative_tfidf__рак,0.061079025101870646,0.061079025101870646,lexical
narrative_tfidf__активность,0.060976785560683346,0.060976785560683346,lexical
gender__gender_M,-0.06081796624876425,0.06081796624876425,demographics
narrative_tfidf__презерватив,0.060781218044188456,0.060781218044188456,lexical
narrative_tfidf__прикрепить,0.060739395814266676,0.060739395814266676,lexical
narrative_tfidf__длительный,0.060561947389045946,0.060561947389045946,lexical
narrative_tfidf__возраст,0.060444148227829834,0.060444148227829834,lexical
narrative_tfidf__отделение,-0.0602694197675475,0.0602694197675475,lexical
narrative_tfidf__давящий,-0.06004242064269173,0.06004242064269173,lexical
narrative_tfidf__звук,0.05988815865942936,0.05988815865942936,lexical
narrative_tfidf__удаление,0.05986746881990754,0.05986746881990754,lexical
narrative_tfidf__развить,-0.059794557522827495,0.059794557522827495,lexical
narrative_tfidf__функция,0.05962029261188815,0.05962029261188815,lexical
title_tfidf__холедохолитиаз,0.05934684801034217,0.05934684801034217,lexical
title_tfidf__холангиолитиаз,0.05934684801034217,0.05934684801034217,lexical
narrative_tfidf__быстро,0.059281673812583646,0.059281673812583646,lexical
narrative_tfidf__расшифровка,0.05920708438244154,0.05920708438244154,lexical
narrative_tfidf__розулипа,0.05920708438244154,0.05920708438244154,lexical
narrative_tfidf__стеноз,0.05920708438244154,0.05920708438244154,lexical
narrative_tfidf__переносить,0.05920708438244154,0.05920708438244154,lexical
narrative_tfidf__дообследовать,0.05920708438244154,0.05920708438244154,lexical
narrative_tfidf__вса,0.05920708438244154,0.05920708438244154,lexical
narrative_tfidf__операция,-0.059142685848091445,0.059142685848091445,lexical
narrative_tfidf__случай,0.05906643019253703,0.05906643019253703,lexical
narrative_tfidf__таз,-0.05901309219485633,0.05901309219485633,lexical
narrative_tfidf__масло,-0.05880745789055765,0.05880745789055765,lexical
narrative_tfidf__кпереди,0.0587789513588514,0.0587789513588514,lexical
narrative_tfidf__presens,0.0587789513588514,0.0587789513588514,lexical
narrative_tfidf__рецепт,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__ускользание,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__лпу,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__псх,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__железодефицитный,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__биологический,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__ананмнза,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__нормостенич,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__дло,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__фгаоу,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__возрастной,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__мгма,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__сам,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__голос,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__фно,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__бт,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__грипп,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__инфликсимабомя,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__слегка,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__анти,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__устекинумаб,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__ремикейд,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__ая,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__инвалид,-0.05841434266720231,0.05841434266720231,lexical
narrative_tfidf__углевод,0.058334560823036646,0.058334560823036646,lexical
narrative_tfidf__ii,0.058334560823036646,0.058334560823036646,lexical
narrative_tfidf__короновирусный,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__транзит,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__гонконг,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__танзания,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__ботсвана,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__мадагаскар,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__мозамбик,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__административный,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__специальный,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__зимбабве,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__эсватиня,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__лесото,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__намибия,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__нахождение,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__номостеник,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__район,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__юар,0.05829044995229518,0.05829044995229518,lexical
narrative_tfidf__сегодня,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__нольпаз,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__поддержание,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__изокета,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__статин,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__вчера,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__сирдалуда,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__лидокаин,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__необходимость,0.05820060435376615,0.05820060435376615,lexical
narrative_tfidf__вести,-0.05792864690820716,0.05792864690820716,lexical
narrative_tfidf__либо,-0.05792864690820716,0.05792864690820716,lexical
narrative_tfidf__калий,0.05789509427537652,0.05789509427537652,lexical
narrative_tfidf__нпвс,-0.05781492916103073,0.05781492916103073,lexical
narrative_tfidf__пиелонефрит,0.05778744213334604,0.05778744213334604,lexical
narrative_tfidf__возникать,-0.057539621250055864,0.057539621250055864,lexical
narrative_tfidf__взять,0.057509521853667804,0.057509521853667804,lexical
narrative_tfidf__август,-0.057449120063710335,0.057449120063710335,lexical
narrative_tfidf__глюкофаж,0.0573449855879407,0.0573449855879407,lexical
narrative_tfidf__свободный,0.057237565729416885,0.057237565729416885,lexical
narrative_tfidf__высыпание,-0.05699444971079267,0.05699444971079267,lexical
narrative_tfidf__сатурация,-0.05699131078631333,0.05699131078631333,lexical
narrative_tfidf__так,0.0569465824361565,0.0569465824361565,lexical
narrative_tfidf__желудочный,0.0569378383335719,0.0569378383335719,lexical
narrative_tfidf__семейный,0.05671867208663232,0.05671867208663232,lexical
narrative_tfidf__табла,0.056523855271692784,0.056523855271692784,lexical
narrative_tfidf__улькавис,-0.05638521749266957,0.05638521749266957,lexical
narrative_tfidf__требоваться,-0.05638521749266957,0.05638521749266957,lexical
narrative_tfidf__антибиотик,-0.05638521749266957,0.05638521749266957,lexical
narrative_tfidf__способ,-0.05638521749266957,0.05638521749266957,lexical
narrative_tfidf__реактивный,-0.05632254830458717,0.05632254830458717,lexical
narrative_tfidf__ключичный,-0.056313462531165294,0.056313462531165294,lexical
narrative_tfidf__ибс,0.05630639284408048,0.05630639284408048,lexical
narrative_tfidf__такой,0.05617604963257468,0.05617604963257468,lexical
narrative_tfidf__смад,-0.05607858945073551,0.05607858945073551,lexical
narrative_tfidf__частый,-0.055958531658444714,0.055958531658444714,lexical
narrative_tfidf__беспокоить,0.05589078733544527,0.05589078733544527,lexical
narrative_tfidf__триглицерид,0.05583115493249604,0.05583115493249604,lexical
narrative_tfidf__визуализироваться,0.05583032772207786,0.05583032772207786,lexical
narrative_tfidf__азатиоприн,-0.055828568173509265,0.055828568173509265,lexical
narrative_tfidf__срб,-0.055828568173509265,0.055828568173509265,lexical
narrative_tfidf__неуточненный,-0.05567846018034134,0.05567846018034134,lexical
narrative_tfidf__купироваться,-0.05567846018034134,0.05567846018034134,lexical
narrative_tfidf__левый,0.05560427334541041,0.05560427334541041,lexical
narrative_tfidf__синусовый,-0.05544048971835898,0.05544048971835898,lexical
narrative_tfidf__расчёт,0.05524202644600796,0.05524202644600796,lexical
narrative_tfidf__нелпвп,0.05524202644600796,0.05524202644600796,lexical
narrative_tfidf__хс,0.05524202644600796,0.05524202644600796,lexical
narrative_tfidf__лпонп,0.05524202644600796,0.05524202644600796,lexical
narrative_tfidf__высокий,-0.05501951116689936,0.05501951116689936,lexical
narrative_tfidf__возможно,0.05456874907313326,0.05456874907313326,lexical
narrative_tfidf__аптечка,0.05456874907313326,0.05456874907313326,lexical
narrative_tfidf__ребагит,0.05445289487052587,0.05445289487052587,lexical
narrative_tfidf__следовать,-0.05443485635904889,0.05443485635904889,lexical
narrative_tfidf__рабочий,-0.05423306450153315,0.05423306450153315,lexical
narrative_tfidf__вокруг,-0.05423306450153315,0.05423306450153315,lexical
narrative_tfidf__жировой,-0.05392972281209381,0.05392972281209381,lexical
narrative_tfidf__проходить,0.05367500244485646,0.05367500244485646,lexical
narrative_tfidf__порция,-0.05304835477986299,0.05304835477986299,lexical
narrative_tfidf__рубец,0.05301490866997512,0.05301490866997512,lexical
narrative_tfidf__употребление,-0.053014634454083345,0.053014634454083345,lexical
narrative_tfidf__яичниковый,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__кома,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__неэрозивный,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__поликистоз,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__кавид,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__распирания,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__жда,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__итомёд,0.052930426686722536,0.052930426686722536,lexical
narrative_tfidf__прекардиальный,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__пов,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__зрачок,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__эналаприть,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__гипергидроза,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__неизвестный,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__яремный,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__кровообращение,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__пер,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__мочевыделение,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__сонный,0.0527496616022708,0.0527496616022708,lexical
narrative_tfidf__осмотреть,-0.05268208790185283,0.05268208790185283,lexical
narrative_tfidf__наследственность,-0.05254849715805384,0.05254849715805384,lexical
narrative_tfidf__симбикорт,0.05248903382830701,0.05248903382830701,lexical
narrative_tfidf__образование,0.05228072142614984,0.05228072142614984,lexical
narrative_tfidf__периодич,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__лазерный,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__лгб,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__симптоматика,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__литотрипсия,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__иб,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__креатиня,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__урологич,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__почечный,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__здоровье,0.05208463822639659,0.05208463822639659,lexical
narrative_tfidf__близкий,-0.051921168379624266,0.051921168379624266,lexical
narrative_tfidf__подмышечный,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__выходить,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__lokalis,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__бартолиниевый,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__зеркало,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__умереть,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__надключичный,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__specialis,0.05165139244171405,0.05165139244171405,lexical
narrative_tfidf__шейный,-0.05162013745174676,0.05162013745174676,lexical
narrative_tfidf__тг,0.05121305538251769,0.05121305538251769,lexical
narrative_tfidf__грудина,-0.05112115106576922,0.05112115106576922,lexical
narrative_tfidf__задний,0.05106814120653638,0.05106814120653638,lexical
narrative_tfidf__заложенность,-0.0507834169599251,0.0507834169599251,lexical
narrative_tfidf__третий,-0.05069169717346502,0.05069169717346502,lexical
narrative_tfidf__возникновение,0.05053600009772339,0.05053600009772339,lexical
narrative_tfidf__ежедневный,0.050526466558529465,0.050526466558529465,lexical
narrative_tfidf__придаток,0.05052481481092,0.05052481481092,lexical
narrative_tfidf__конституция,-0.050509835416687306,0.050509835416687306,lexical
narrative_tfidf__чистый,0.05048058052662702,0.05048058052662702,lexical
narrative_tfidf__наиболее,0.05000943069776791,0.05000943069776791,lexical
narrative_tfidf__кровоизлияние,-0.04947685721082445,0.04947685721082445,lexical
narrative_tfidf__рабепразол,-0.04931024616513172,0.04931024616513172,lexical
narrative_tfidf__конический,-0.049262388296633895,0.049262388296633895,lexical
narrative_tfidf__снизить,-0.04923376269873158,0.04923376269873158,lexical
narrative_tfidf__чайный,-0.049102667160167604,0.049102667160167604,lexical
narrative_tfidf__ложка,-0.049102667160167604,0.049102667160167604,lexical
narrative_tfidf__облегчение,-0.049102667160167604,0.049102667160167604,lexical
narrative_tfidf__акцент,-0.04846634371937713,0.04846634371937713,lexical
title_tfidf__доброкачественный,0.04831615064115554,0.04831615064115554,lexical
title_tfidf__ддмжа,0.04831615064115554,0.04831615064115554,lexical
title_tfidf__молочный,0.04831615064115554,0.04831615064115554,lexical
title_tfidf__дисплазия,0.04831615064115554,0.04831615064115554,lexical
narrative_tfidf__капотный,0.048303569817782645,0.048303569817782645,lexical
narrative_tfidf__ингибитор,-0.048188418683153565,0.048188418683153565,lexical
narrative_tfidf__протонный,-0.048188418683153565,0.048188418683153565,lexical
narrative_tfidf__эзомепразол,-0.048188418683153565,0.048188418683153565,lexical
narrative_tfidf__помпа,-0.048188418683153565,0.048188418683153565,lexical
narrative_tfidf__азотиоприн,-0.04787373032297305,0.04787373032297305,lexical
narrative_tfidf__момент,0.04776586802855217,0.04776586802855217,lexical
narrative_tfidf__процесс,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__предудыщи,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__скрытый,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__потемнение,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__дифференциальный,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__накануне,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__детально,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__перестать,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__поздний,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__тонзиллит,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__иха,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__исходить,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__диагностик,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__пж,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__чтобы,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__кока,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__эластаз,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__озноб,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__описывать,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__сложно,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__миомэктомия,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__диагностический,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__ломота,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__ть,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__сдавливать,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__альфанормикс,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__разобраться,-0.04769611081624156,0.04769611081624156,lexical
narrative_tfidf__брюшина,-0.04746685717727798,0.04746685717727798,lexical
narrative_tfidf__раздражение,-0.04746685717727798,0.04746685717727798,lexical
narrative_tfidf__прийти,0.04730433316744422,0.04730433316744422,lexical
narrative_tfidf__локальный,-0.047277073890149894,0.047277073890149894,lexical
narrative_tfidf__между,-0.04699664963999453,0.04699664963999453,lexical
narrative_tfidf__щитовидный,0.04695846099254877,0.04695846099254877,lexical
narrative_tfidf__правильный,-0.04692671623580047,0.04692671623580047,lexical
narrative_tfidf__спирометрия,-0.0465898133230974,0.0465898133230974,lexical
narrative_tfidf__кал,-0.046589734375524765,0.046589734375524765,lexical
narrative_tfidf__вд,-0.0465606690123652,0.0465606690123652,lexical
narrative_tfidf__усиление,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__панколит,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__будесонида,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__резь,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__неоднократно,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__струя,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__геморрой,0.046371953947285834,0.046371953947285834,lexical
narrative_tfidf__полоскать,-0.0461576120936745,0.0461576120936745,lexical
narrative_tfidf__режим,0.046044306508407705,0.046044306508407705,lexical
narrative_tfidf__связь,-0.045798567116851825,0.045798567116851825,lexical
narrative_tfidf__выпивать,0.04570825163192294,0.04570825163192294,lexical
narrative_tfidf__контрацепция,-0.045641707646001,0.045641707646001,lexical
narrative_tfidf__свой,-0.04560759113511876,0.04560759113511876,lexical
narrative_tfidf__течен,-0.04559437236842339,0.04559437236842339,lexical
narrative_tfidf__опред,-0.04552351694928061,0.04552351694928061,lexical
narrative_tfidf__предоставить,0.04551076548960913,0.04551076548960913,lexical
narrative_tfidf__мочевина,-0.04545245870196028,0.04545245870196028,lexical
narrative_tfidf__креон,-0.045195015283991107,0.045195015283991107,lexical
narrative_tfidf__примесь,0.04510977607382993,0.04510977607382993,lexical
narrative_tfidf__бисопролоть,0.045034909181935374,0.045034909181935374,lexical
narrative_tfidf__застойный,0.04479469388144192,0.04479469388144192,lexical
narrative_tfidf__лёжа,-0.044681324969411296,0.044681324969411296,lexical
narrative_tfidf__мочевой,-0.0446728661380318,0.0446728661380318,lexical
narrative_tfidf__нерегулярный,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__ала,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__анальный,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__полуоформить,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__rectum,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__перчатка,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__паховой,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__сфинктер,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__спасться,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__отрицательнастула,-0.04458846451164553,0.04458846451164553,lexical
narrative_tfidf__вызывать,0.04427662218921517,0.04427662218921517,lexical
narrative_tfidf__омт,-0.04420464373970342,0.04420464373970342,lexical
title_tfidf__терминальный,0.0441399641282639,0.0441399641282639,lexical
title_tfidf__илеит,0.0441399641282639,0.0441399641282639,lexical
narrative_tfidf__anamnes,-0.044111747410057335,0.044111747410057335,lexical
narrative_tfidf__биопсия,-0.04397905019016953,0.04397905019016953,lexical
narrative_tfidf__мж,0.04371457126294285,0.04371457126294285,lexical
narrative_tfidf__потребоваться,0.043655134318425014,0.043655134318425014,lexical
narrative_tfidf__фиксировать,0.043655134318425014,0.043655134318425014,lexical
narrative_tfidf__хр,-0.04335182821530753,0.04335182821530753,lexical
narrative_tfidf__жительство,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__сниматься,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__участиться,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__эмуран,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__салофальк,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__гемоглобин,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__приёмный,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__место,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__достаточно,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__стать,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__мсэ,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__тотем,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__снить,-0.04314015768944832,0.04314015768944832,lexical
narrative_tfidf__канал,0.043017178818175766,0.043017178818175766,lexical
narrative_tfidf__пг,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__хбп,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__iiа,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__lown,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__пикс,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__post,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__осн,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__кардиосклероз,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__epi,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__ась,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__венечный,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__max,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__ротовой,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__нефроангиосклероз,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__пароксизмальный,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__мрб,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__очень,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__суправентрикулярный,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__iiiст,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__ощупь,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__постинфарктный,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__factum,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__кардиологический,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__тк,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__глж,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__скd,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__ntprobnp,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__nyha,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__фкiii,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__мк,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__лг,0.04295679304448958,0.04295679304448958,lexical
narrative_tfidf__дополнительный,-0.04264971723759279,0.04264971723759279,lexical
narrative_tfidf__акт,0.04220474724614282,0.04220474724614282,lexical
narrative_tfidf__слово,-0.04220134149306878,0.04220134149306878,lexical
narrative_tfidf__жевание,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__из,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__неопределённый,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__прослушиваться,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__кашицеобразный,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__фгс,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__зболевания,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__прожёвывать,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__запах,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__фло,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__вкусовой,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__эмоциональный,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__спид,-0.042049319207888014,0.042049319207888014,lexical
narrative_tfidf__верификация,-0.04201167365565881,0.04201167365565881,lexical
narrative_tfidf__уролог,0.04197530633420426,0.04197530633420426,lexical
narrative_tfidf__бактериофаг,0.04180518397268098,0.04180518397268098,lexical
narrative_tfidf__болезненность,0.041704196858523626,0.041704196858523626,lexical
narrative_tfidf__педикулёз,-0.04166919226115222,0.04166919226115222,lexical
narrative_tfidf__сахар,0.04160632528541337,0.04160632528541337,lexical
title_tfidf__боль,0.04159631582161912,0.04159631582161912,lexical
title_tfidf__головной,0.04159631582161912,0.04159631582161912,lexical
title_tfidf__гбн,0.04159631582161912,0.04159631582161912,lexical
narrative_tfidf__helicobacter,0.041508719222427375,0.041508719222427375,lexical
narrative_tfidf__метрия,0.041508719222427375,0.041508719222427375,lexical
narrative_tfidf__варикозный,-0.04140372179372424,0.04140372179372424,lexical
narrative_tfidf__жёлчь,-0.041176089580052117,0.041176089580052117,lexical
narrative_tfidf__гастродуоденит,-0.041176089580052117,0.041176089580052117,lexical
