feature,coefficient,abs_coefficient,category
narrative_tfidf__сатурация,-0.06551782786864983,0.06551782786864983,lexical
narrative_tfidf__пройти,-0.0651385726719107,0.0651385726719107,lexical
narrative_tfidf__дозировка,-0.06509982250758732,0.06509982250758732,lexical
gender__gender_M,-0.06508309978242877,0.06508309978242877,demographics
narrative_tfidf__калий,0.06497206457707475,0.06497206457707475,lexical
narrative_tfidf__вмешательство,-0.06484760190193495,0.06484760190193495,lexical
narrative_tfidf__верификация,-0.06484553730204459,0.06484553730204459,lexical
narrative_tfidf__период,-0.06481788110668552,0.06481788110668552,lexical
narrative_tfidf__третий,-0.0642501054012528,0.0642501054012528,lexical
narrative_tfidf__учитывать,-0.06408903489115388,0.06408903489115388,lexical
narrative_tfidf__аборт,-0.06403600490946325,0.06403600490946325,lexical
narrative_tfidf__между,-0.0637492868281899,0.0637492868281899,lexical
narrative_tfidf__появление,0.06371148566266593,0.06371148566266593,lexical
narrative_tfidf__фон,0.0636684157333072,0.0636684157333072,lexical
narrative_tfidf__положительный,-0.06361525487319049,0.06361525487319049,lexical
narrative_tfidf__последующий,0.06334538226976029,0.06334538226976029,lexical
narrative_tfidf__оформить,0.06330258250540914,0.06330258250540914,lexical
narrative_tfidf__желудочный,0.0632684493062252,0.0632684493062252,lexical
narrative_tfidf__нв,0.0632579639544674,0.0632579639544674,lexical
narrative_tfidf__эра,0.0632579639544674,0.0632579639544674,lexical
narrative_tfidf__прервать,-0.06316163803225071,0.06316163803225071,lexical
narrative_tfidf__функция,0.06299176133856486,0.06299176133856486,lexical
narrative_tfidf__пищевод,-0.06294786912459045,0.06294786912459045,lexical
narrative_tfidf__операция,-0.0627628268959254,0.0627628268959254,clinical terms
narrative_tfidf__прикрепить,0.06247055701840713,0.06247055701840713,lexical
narrative_tfidf__размер,0.06214042440313492,0.06214042440313492,lexical
narrative_tfidf__отд,-0.06189451214024887,0.06189451214024887,lexical
narrative_tfidf__относительно,-0.061747085954381345,0.061747085954381345,lexical
narrative_tfidf__привить,-0.06165691657112956,0.06165691657112956,lexical
narrative_tfidf__ст,0.06149711766810446,0.06149711766810446,lexical
narrative_tfidf__диагностика,0.06128715113193157,0.06128715113193157,lexical
narrative_tfidf__просвет,-0.0612289197001105,0.0612289197001105,lexical
narrative_tfidf__дообследовать,0.061204560120168665,0.061204560120168665,lexical
narrative_tfidf__расшифровка,0.061204560120168665,0.061204560120168665,lexical
narrative_tfidf__вса,0.061204560120168665,0.061204560120168665,lexical
narrative_tfidf__стеноз,0.061204560120168665,0.061204560120168665,lexical
narrative_tfidf__переносить,0.061204560120168665,0.061204560120168665,lexical
narrative_tfidf__розулипа,0.061204560120168665,0.061204560120168665,lexical
narrative_tfidf__указанный,0.06062816321631108,0.06062816321631108,lexical
narrative_tfidf__больший,0.06056436486985797,0.06056436486985797,lexical
narrative_tfidf__кровоизлияние,-0.0605568630808835,0.0605568630808835,lexical
narrative_tfidf__мочевой,-0.06051547044997403,0.06051547044997403,lexical
narrative_tfidf__антибиотик,-0.06042689938777809,0.06042689938777809,lexical
narrative_tfidf__улькавис,-0.06042689938777809,0.06042689938777809,lexical
narrative_tfidf__требоваться,-0.06042689938777809,0.06042689938777809,lexical
narrative_tfidf__способ,-0.06042689938777809,0.06042689938777809,lexical
narrative_tfidf__углевод,0.060209391067739426,0.060209391067739426,lexical
narrative_tfidf__ii,0.060209391067739426,0.060209391067739426,lexical
narrative_tfidf__подозрение,-0.0600344084080588,0.0600344084080588,lexical
narrative_tfidf__табла,0.05955972888220568,0.05955972888220568,lexical
narrative_tfidf__порция,-0.05951581232509026,0.05951581232509026,lexical
narrative_tfidf__ежедневный,0.05949458289091016,0.05949458289091016,lexical
narrative_tfidf__активность,0.05940979226771538,0.05940979226771538,lexical
narrative_tfidf__объективно,0.05938122127910967,0.05938122127910967,lexical
narrative_tfidf__мастопатия,-0.05929976975128893,0.05929976975128893,lexical
narrative_tfidf__капотный,0.05910507027196455,0.05910507027196455,lexical
narrative_tfidf__пнп,0.059103245252591106,0.059103245252591106,lexical
narrative_tfidf__удаление,0.05904151593187809,0.05904151593187809,lexical
narrative_tfidf__возникать,-0.05894063051021702,0.05894063051021702,lexical
narrative_tfidf__метод,0.05893896025357135,0.05893896025357135,lexical
narrative_tfidf__глюкофаж,0.05890271501680337,0.05890271501680337,lexical
narrative_tfidf__динамика,-0.05882253271363251,0.05882253271363251,lexical
narrative_tfidf__бактериофаг,0.05859541510174217,0.05859541510174217,lexical
narrative_tfidf__быстро,0.058403426376801765,0.058403426376801765,lexical
narrative_tfidf__параовариальный,-0.05836945763469705,0.05836945763469705,lexical
narrative_tfidf__больной,-0.05829452777440126,0.05829452777440126,lexical
narrative_tfidf__прибавка,0.05811729651739055,0.05811729651739055,lexical
narrative_tfidf__грудина,-0.05797359000919479,0.05797359000919479,lexical
narrative_tfidf__прийти,-0.057845684998573406,0.057845684998573406,lexical
narrative_tfidf__ибс,0.05780266480197899,0.05780266480197899,lexical
narrative_tfidf__рука,-0.05764032397098541,0.05764032397098541,lexical
narrative_tfidf__либо,-0.05755945590253401,0.05755945590253401,lexical
narrative_tfidf__вести,-0.05755945590253401,0.05755945590253401,lexical
narrative_tfidf__ганатон,0.057492623770530014,0.057492623770530014,lexical
narrative_tfidf__ночь,0.057486391756735714,0.057486391756735714,lexical
narrative_tfidf__экзокринный,-0.05744004059091884,0.05744004059091884,lexical
narrative_tfidf__триглицерид,0.05740905590495913,0.05740905590495913,lexical
narrative_tfidf__быстрый,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__гба,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__сентябрь,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__ингаляция,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__записаться,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__янв,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__ополоснуть,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__тимофеевка,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__любой,0.05736087176676569,0.05736087176676569,lexical
narrative_tfidf__опуща,-0.057301790474526354,0.057301790474526354,lexical
narrative_tfidf__влага,-0.057301790474526354,0.057301790474526354,lexical
narrative_tfidf__hel,-0.05706541945811709,0.05706541945811709,lexical
narrative_tfidf__хс,0.05672985868559679,0.05672985868559679,lexical
narrative_tfidf__расчёт,0.05672985868559679,0.05672985868559679,lexical
narrative_tfidf__лпонп,0.05672985868559679,0.05672985868559679,lexical
narrative_tfidf__нелпвп,0.05672985868559679,0.05672985868559679,lexical
narrative_tfidf__грудной,0.056711979678897,0.056711979678897,lexical
narrative_tfidf__клетка,0.056711979678897,0.056711979678897,lexical
narrative_tfidf__возникновение,0.05659380759616019,0.05659380759616019,lexical
narrative_tfidf__эрозивный,-0.05649849388165135,0.05649849388165135,lexical
narrative_tfidf__инфекция,-0.05633910507202212,0.05633910507202212,lexical
narrative_tfidf__анемия,0.05623010875201648,0.05623010875201648,lexical
narrative_tfidf__аптечка,0.05606854165499445,0.05606854165499445,lexical
narrative_tfidf__возможно,0.05606854165499445,0.05606854165499445,lexical
narrative_tfidf__чистый,-0.05600836392662935,0.05600836392662935,lexical
narrative_tfidf__мл,0.0559057415645055,0.0559057415645055,lexical
narrative_tfidf__помпа,-0.05589858639698135,0.05589858639698135,lexical
narrative_tfidf__ингибитор,-0.05589858639698135,0.05589858639698135,lexical
narrative_tfidf__эзомепразол,-0.05589858639698135,0.05589858639698135,lexical
narrative_tfidf__протонный,-0.05589858639698135,0.05589858639698135,lexical
narrative_tfidf__развитой,-0.05575636021657404,0.05575636021657404,lexical
narrative_tfidf__синусовый,-0.0555522277457525,0.0555522277457525,lexical
narrative_tfidf__поверхностный,-0.05549533603649999,0.05549533603649999,lexical
narrative_tfidf__искль,-0.05539097182101578,0.05539097182101578,lexical
narrative_tfidf__лечение,0.05519098164049855,0.05519098164049855,clinical terms
narrative_tfidf__тем,0.05449809609772471,0.05449809609772471,lexical
narrative_tfidf__утро,-0.05415258670005617,0.05415258670005617,lexical
narrative_tfidf__палец,-0.05407475302279949,0.05407475302279949,lexical
narrative_tfidf__шея,0.053987293887623064,0.053987293887623064,lexical
narrative_tfidf__высокий,-0.053488949059814855,0.053488949059814855,lexical
narrative_tfidf__щж,-0.05341003178727348,0.05341003178727348,lexical
narrative_tfidf__нпвс,-0.05340709473608047,0.05340709473608047,lexical
narrative_tfidf__случай,0.053070812266074116,0.053070812266074116,lexical
narrative_tfidf__онмк,0.053042206053185624,0.053042206053185624,lexical
narrative_tfidf__аллергия,0.05301752402942782,0.05301752402942782,lexical
narrative_tfidf__эсватиня,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__гонконг,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__район,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__лесото,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__юар,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__зимбабве,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__мадагаскар,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__танзания,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__нахождение,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__административный,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__намибия,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__специальный,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__мозамбик,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__транзит,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__номостеник,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__короновирусный,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__ботсвана,0.052868520412835796,0.052868520412835796,lexical
narrative_tfidf__вокруг,-0.05279376150394213,0.05279376150394213,lexical
narrative_tfidf__рабочий,-0.05279376150394213,0.05279376150394213,lexical
narrative_tfidf__ложка,-0.05267043853135394,0.05267043853135394,lexical
narrative_tfidf__чайный,-0.05267043853135394,0.05267043853135394,lexical
narrative_tfidf__облегчение,-0.05267043853135394,0.05267043853135394,lexical
narrative_tfidf__отделение,-0.05247010410691055,0.05247010410691055,lexical
narrative_tfidf__протяжение,0.052464460616063906,0.052464460616063906,lexical
narrative_tfidf__азатиоприн,-0.05231505374327076,0.05231505374327076,lexical
narrative_tfidf__срб,-0.05231505374327076,0.05231505374327076,lexical
narrative_tfidf__пальпация,-0.052300875861870856,0.052300875861870856,lexical
narrative_tfidf__оболочка,-0.05229434915346788,0.05229434915346788,lexical
narrative_tfidf__рабепразол,-0.05226554041582434,0.05226554041582434,lexical
narrative_tfidf__почечный,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__периодич,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__симптоматика,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__иб,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__урологич,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__здоровье,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__литотрипсия,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__лгб,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__креатиня,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__лазерный,0.05204775533197018,0.05204775533197018,lexical
narrative_tfidf__тг,0.05170341393331966,0.05170341393331966,lexical
narrative_tfidf__сальбуьтамол,-0.05157943296719476,0.05157943296719476,lexical
narrative_tfidf__наблюдаеьться,0.05152940000598861,0.05152940000598861,lexical
narrative_tfidf__высыпание,-0.05147907678765806,0.05147907678765806,lexical
narrative_tfidf__зрачок,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__неизвестный,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__пов,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__гипергидроза,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__прекардиальный,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__мочевыделение,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__пер,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__сонный,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__яремный,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__кровообращение,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__эналаприть,0.05125532848191904,0.05125532848191904,lexical
narrative_tfidf__турбухайлер,-0.051058298007053485,0.051058298007053485,lexical
narrative_tfidf__левый,0.05099144795544048,0.05099144795544048,lexical
narrative_tfidf__проктолог,-0.05070442277947396,0.05070442277947396,lexical
narrative_tfidf__территория,-0.05065378400911238,0.05065378400911238,lexical
narrative_tfidf__заболеть,-0.05065378400911238,0.05065378400911238,lexical
narrative_tfidf__следовать,-0.05059141990377669,0.05059141990377669,lexical
narrative_tfidf__семейный,0.0504934774607234,0.0504934774607234,lexical
narrative_tfidf__такой,0.050388170804688645,0.050388170804688645,lexical
narrative_tfidf__вено,-0.050307634782117486,0.050307634782117486,lexical
narrative_tfidf__смад,-0.050280502709748084,0.050280502709748084,lexical
narrative_tfidf__акцент,-0.05013427734512461,0.05013427734512461,lexical
narrative_tfidf__вентолин,-0.05004946229392683,0.05004946229392683,lexical
narrative_tfidf__заложенность,-0.049884753643755504,0.049884753643755504,lexical
narrative_tfidf__пиелонефрит,0.0498246902614161,0.0498246902614161,lexical
narrative_tfidf__женщина,0.04962325747280412,0.04962325747280412,lexical
narrative_tfidf__боткин,-0.04937827956659691,0.04937827956659691,lexical
narrative_tfidf__внематочный,-0.04937827956659691,0.04937827956659691,lexical
narrative_tfidf__менсизый,-0.04937827956659691,0.04937827956659691,lexical
narrative_tfidf__дмц,-0.04937827956659691,0.04937827956659691,lexical
narrative_tfidf__мензис,-0.04937827956659691,0.04937827956659691,lexical
narrative_tfidf__замереть,-0.04937827956659691,0.04937827956659691,lexical
narrative_tfidf__мышца,0.04934711258548685,0.04934711258548685,lexical
narrative_tfidf__беспокоить,0.04917438300712741,0.04917438300712741,lexical
narrative_tfidf__фгдс,0.049150039106153426,0.049150039106153426,lexical
narrative_tfidf__инфликсимабомя,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__инвалид,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__железодефицитный,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__сам,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__бт,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__лпу,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__слегка,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__биологический,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__псх,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__нормостенич,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__дло,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__устекинумаб,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__рецепт,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__ремикейд,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__ускользание,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__фгаоу,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__голос,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__грипп,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__ананмнза,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__анти,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__возрастной,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__ая,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__фно,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__мгма,-0.04893219075954593,0.04893219075954593,lexical
narrative_tfidf__яичниковый,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__неэрозивный,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__кома,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__распирания,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__кавид,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__поликистоз,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__жда,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__итомёд,0.04887277495961227,0.04887277495961227,lexical
narrative_tfidf__локальный,-0.04869661798757762,0.04869661798757762,lexical
narrative_tfidf__тампонирование,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__полого,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__перевязка,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__срочный,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__инфузионный,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__ревизия,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__ниитк,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__тампон,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__спонтанный,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__гемиколэктомия,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__гидроперикард,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__нормализоваться,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__переливаться,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__тромбоконцентрат,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__ркт,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__уделить,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__ретампонирование,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__релапаротомия,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__улучшиться,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__восстановить,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__дренирование,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__прободение,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__лапароскопия,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__стабилизироваться,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__хирургический,0.048230795480050916,0.048230795480050916,clinical terms
narrative_tfidf__асцит,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__правосторонний,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__лгк,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__лапаротомия,0.048230795480050916,0.048230795480050916,lexical
narrative_tfidf__пм,-0.04821494044504555,0.04821494044504555,lexical
narrative_tfidf__осмотреть,-0.04815198231628648,0.04815198231628648,lexical
narrative_tfidf__конституция,-0.0478396217933152,0.0478396217933152,lexical
narrative_tfidf__канал,0.04762032524357054,0.04762032524357054,lexical
narrative_tfidf__местный,0.047432734055663235,0.047432734055663235,lexical
narrative_tfidf__улучшение,0.04740497172370383,0.04740497172370383,lexical
narrative_tfidf__жить,-0.04731963650526982,0.04731963650526982,lexical
narrative_tfidf__застойный,0.04723772309959974,0.04723772309959974,lexical
narrative_tfidf__болезнь,0.047052761041943406,0.047052761041943406,lexical
narrative_tfidf__сформировать,-0.04696660975687982,0.04696660975687982,lexical
narrative_tfidf__свобрдный,-0.04696660975687982,0.04696660975687982,lexical
narrative_tfidf__уточнение,0.04687775703351491,0.04687775703351491,lexical
narrative_tfidf__менстр,-0.046710050901164896,0.046710050901164896,lexical
narrative_tfidf__брюшина,-0.04670671364935641,0.04670671364935641,lexical
narrative_tfidf__раздражение,-0.04670671364935641,0.04670671364935641,lexical
narrative_tfidf__рубец,0.046489464816422736,0.046489464816422736,lexical
narrative_tfidf__постепенно,-0.04635243314239582,0.04635243314239582,lexical
narrative_tfidf__предоставить,0.04625095624884462,0.04625095624884462,lexical
narrative_tfidf__путь,-0.04621864303519862,0.04621864303519862,lexical
narrative_tfidf__геморрой,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__резь,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__усиление,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__неоднократно,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__будесонида,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__струя,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__панколит,0.0461575400749518,0.0461575400749518,lexical
narrative_tfidf__параметрия,-0.04604912678454581,0.04604912678454581,lexical
narrative_tfidf__структура,-0.04604912678454581,0.04604912678454581,lexical
narrative_tfidf__региональный,-0.04604912678454581,0.04604912678454581,lexical
narrative_tfidf__околосоковый,-0.04604912678454581,0.04604912678454581,lexical
narrative_tfidf__кок,-0.04597902131228831,0.04597902131228831,lexical
narrative_tfidf__бисопролоть,0.04574347222799156,0.04574347222799156,lexical
narrative_tfidf__гречневый,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__слив,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__собственный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__функциональный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__пшеничный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__миндаль,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__очаг,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__пакетик,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__цельносмолоть,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__голодание,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__арахис,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__псиллиум,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__фовеолярный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__хлебобулочный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__оливковый,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__опорожнение,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__орех,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__противопоказание,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__курага,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__простокваша,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__крупа,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__прапаратый,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__овсяный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__ячневый,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__отруби,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__онколог,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__ограничивать,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__регуляция,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__пюре,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__переносимость,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__лимфома,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__допустить,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__маргарин,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__советовать,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__слабовыраженный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__гиперчувствительность,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__готовый,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__пневмония,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__мскт,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__мукофальк,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__неприятный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__волокно,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__умерить,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__инжир,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__изделие,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__сало,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__блюдо,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__нижнедолевой,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__фисташка,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__фитомуцил,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__кефир,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__бараний,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__фиброз,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__финик,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__билиарна,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__перерыв,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__регулировать,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__жанин,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__свиной,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__зерно,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__тугоплавкий,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__моторика,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__пластинка,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__ежегодно,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__желчевыводить,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__гевискон,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__спазмолитик,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__сухофрукты,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__сос,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__допускаться,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__желчнокаменный,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__диспепсия,-0.045495932105199643,0.045495932105199643,lexical
narrative_tfidf__склонность,-0.045329323248138334,0.045329323248138334,lexical
narrative_tfidf__запор,-0.045329323248138334,0.045329323248138334,lexical
narrative_tfidf__пр,-0.04526469565622969,0.04526469565622969,lexical
narrative_tfidf__рнк,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__потеря,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__коронавирусный,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__обоняние,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__нерациональный,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__ка,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__носоглотка,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__фактор,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__обстановка,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__усугублять,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__последствие,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__мазок,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__сообщить,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__диспансерный,-0.04522199432958234,0.04522199432958234,lexical
narrative_tfidf__covid,-0.04516179014691151,0.04516179014691151,lexical
narrative_tfidf__вызывать,0.04502258951938438,0.04502258951938438,lexical
